campaign_contact_id,customer_id,campaign_id,contact_date,campaign_objective,campaign_theme,offer_category,channel,message_variant,delivered_flag,opened_flag,clicked_flag,responded_flag,accepted_offer_flag,unsubscribe_flag,contact_cost,response_delay_days,marketing_consent_lookup,offer_response_check,customer_status_lookup,churn_date_lookup,campaign_timing_check,delivery_open_check,open_click_check,delivery_response_check,post_churn_campaign_flag,consent_issue_flag,offer_response_issue_flag,,
CC000423,C00187,CMP010,2025-09-21,Engagement,Financial wellness,Rewards,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,9/12/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000424,C00188,CMP010,2025-02-14,Retention,Financial wellness,Personal loan,SMS,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000425,C00188,CMP012,2025-03-03,Engagement,Rewards,None,SMS,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21,,TRUE,Mismatch,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,TRUE,0,0
CC000426,C00188,CMP009,2025-08-04,Cross-sell,Product offer,Personal loan,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.18,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000427,C00188,CMP012,2025-08-02,Retention,Fee relief,None,SMS,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.22,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000428,C00188,CMP010,2025-01-11,Cross-sell,Product offer,Personal loan,SMS,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000429,C00188,CMP005,2025-03-01,Cross-sell,Product offer,Investment,SMS,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000430,C00189,CMP009,2025-03-08,Retention,Financial wellness,Rewards,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,FALSE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,TRUE,FALSE,0,0
CC000431,C00190,CMP008,2025-10-24,Engagement,Rewards,None,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,11/17/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000432,C00190,CMP007,2025-04-16,Cross-sell,Product offer,Credit card,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Churned,11/17/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000433,C00191,CMP007,2025-08-07,Cross-sell,Product offer,Rewards,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000434,C00191,CMP009,2025-02-17,Cross-sell,Product offer,Savings,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000435,C00191,CMP008,2025-08-14,Engagement,Rewards,Rewards,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000436,C00192,CMP007,2025-04-16,Engagement,Rewards,Rewards,Email,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.05,0,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000437,C00192,CMP010,2025-06-14,Engagement,Financial wellness,None,Branch,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,21.83,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000438,C00192,CMP007,2025-03-02,Cross-sell,Product offer,Investment,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000439,C00192,CMP010,2025-08-02,Cross-sell,Product offer,Savings,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000440,C00193,CMP001,2025-02-07,Cross-sell,Product offer,Credit card,Push,C,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.02,8,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000441,C00193,CMP012,2025-01-23,Cross-sell,Product offer,Credit card,SMS,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000442,C00193,CMP010,2025-12-03,Engagement,Fee relief,None,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000443,C00193,CMP008,2025-12-08,Engagement,Fee relief,None,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/7/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000444,C00194,CMP009,2025-10-12,Engagement,Rewards,Rewards,SMS,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000445,C00194,CMP006,2025-03-09,Cross-sell,Product offer,Personal loan,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000446,C00194,CMP011,2025-01-20,Cross-sell,Product offer,Savings,Branch,C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,21.88,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000447,C00194,CMP011,2025-11-13,Retention,Product offer,Rewards,Branch,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21.93,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000448,C00194,CMP009,2025-12-16,Engagement,Fee relief,None,SMS,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000449,C00194,CMP005,2025-05-18,Cross-sell,Product offer,Personal loan,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000450,C00194,CMP001,2025-03-19,Cross-sell,Product offer,Investment,Push,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000451,C00195,CMP008,2025-12-13,Retention,Fee relief,Rewards,Call,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.19,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000452,C00196,CMP008,2025-08-20,Cross-sell,Product offer,Investment,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000453,C00197,CMP008,2025-05-04,Retention,Financial wellness,None,Push,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,5,TRUE,Valid,Churned,9/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000454,C00197,CMP002,2025-05-14,Engagement,Financial wellness,Rewards,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000455,C00197,CMP006,2025-11-15,Cross-sell,Product offer,Credit card,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/15/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000456,C00197,CMP002,2025-08-01,Retention,Service recovery,Rewards,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,9/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000457,C00198,CMP011,2025-02-24,Engagement,Rewards,Rewards,Call,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8.06,3,TRUE,Valid,Churned,10/20/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000458,C00198,CMP006,2025-06-17,Engagement,Fee relief,Savings,Call,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.21,,TRUE,Valid,Churned,10/20/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000459,C00198,CMP010,2025-04-23,Retention,Financial wellness,Rewards,Call,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.33,,TRUE,Valid,Churned,10/20/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000460,C00198,CMP006,2025-07-04,Cross-sell,Product offer,Savings,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,10/20/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000461,C00198,CMP011,2025-02-09,Retention,Financial wellness,Rewards,Call,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7.81,0,TRUE,Valid,Churned,10/20/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000462,C00198,CMP012,2025-06-24,Cross-sell,Product offer,Credit card,Branch,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16.87,,TRUE,Valid,Churned,10/20/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000463,C00199,CMP008,2025-07-12,Engagement,Financial wellness,Rewards,Branch,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20.14,,TRUE,Valid,Churned,9/10/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000464,C00199,CMP011,2025-11-19,Retention,Fee relief,Savings,Branch,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21.87,,TRUE,Valid,Churned,9/10/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000465,C00199,CMP005,2025-09-13,Cross-sell,Product offer,Savings,Branch,A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,21.68,8,TRUE,Valid,Churned,9/10/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,1,0
CC000466,C00004,CMP999,2025-11-15,Cross-sell,Product offer,Credit card,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.18,,FALSE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,TRUE,FALSE,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
