customer_id,activity_month,month_end_balance,incoming_amount,outgoing_amount,transaction_count,card_transaction_count,digital_login_count,mobile_app_sessions,branch_visit_count,call_center_contacts,complaints_opened,complaints_resolved,average_resolution_days,failed_transaction_count,inactive_days,service_rating,salary_deposit_flag,product_usage_score,customer_status_lookup,churn_date_lookup,activity_timing_check,card_tx_check,post_churn_flag,customer_value_segment_lookup,customer_status_lookup,salary_deposit_numeric
C00013,2025-01-01,57405.2,20937.31,24399.67,71,39,17,17,2,0,1,1,8.8,2,0,3.4,TRUE,78.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-02-01,63249.31,28987.05,32204,55,37,8,8,1,0,0,0,,5,7,3.2,TRUE,67.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-03-01,52872.2,20351.86,24712.24,49,28,14,20,2,2,0,0,,1,6,2.8,FALSE,65.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00013,2025-04-01,53756.33,28698.83,33312.64,49,34,13,9,3,3,0,0,,2,0,3.4,TRUE,67.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-05-01,59289.22,20415,19626.27,35,18,8,9,0,2,0,0,,3,0,3.1,TRUE,46.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-06-01,60889.62,22983.21,20020.18,45,25,6,10,2,0,0,0,,4,3,3.2,TRUE,54.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-07-01,51614.12,35256.93,45641.94,54,29,14,8,0,3,0,0,,0,4,3.6,TRUE,69.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-08-01,47753.61,28415.25,30811.56,39,30,0,0,1,1,1,1,13,2,7,3.3,TRUE,47.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-09-01,49854.47,18951.71,26225.41,51,30,12,5,2,4,1,1,13.5,1,8,3.2,FALSE,66.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00013,2025-10-01,51684.16,29857.36,39060.62,47,31,13,8,0,2,1,0,,1,0,3.4,TRUE,65.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-11-01,44034.36,36055.84,35529.51,43,25,10,3,2,2,3,2,6.9,1,3,2.4,TRUE,57,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00013,2025-12-01,55228.14,34908.79,43386.08,33,23,13,15,1,1,1,1,10,2,0,3.3,TRUE,52.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00014,2025-01-01,637.79,4298.58,7103.77,29,0,28,27,0,1,0,0,,0,5,5,FALSE,53.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-02-01,-886.65,3398.34,4170.93,28,3,38,34,4,0,0,0,,0,6,4.9,FALSE,56.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-03-01,1178.57,4223.63,6685.95,24,0,30,27,0,2,0,0,,1,0,4.5,FALSE,52.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-04-01,-968.43,3601.33,4726.16,13,4,34,31,0,0,0,0,,0,14,5,FALSE,47.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-05-01,242.86,3166,4471.58,28,0,34,27,0,0,0,0,,1,3,5,FALSE,54.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-06-01,-199.6,3501.21,6187.68,34,0,33,23,0,1,0,0,,0,7,5,FALSE,58.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-07-01,-419.19,3171.37,4262.7,23,0,35,21,0,1,0,0,,0,3,5,FALSE,51.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-08-01,-735.4,4070.59,5630.99,21,6,34,34,2,0,0,0,,0,0,4.5,FALSE,53,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-09-01,-35.3,4590.54,3749.53,34,3,37,25,0,0,0,0,,0,0,4,FALSE,59.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-10-01,1456.43,3504.48,4447.79,25,8,30,28,1,0,1,0,,0,1,4.8,FALSE,56.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-11-01,-132.1,4456.95,5238.42,23,2,30,9,1,0,0,0,,1,9,4.9,FALSE,52.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00014,2025-12-01,-321.65,4154.92,5683.12,24,0,38,30,2,0,0,1,9.4,0,2,4.8,FALSE,52.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00015,2025-01-01,18162.19,18312.56,15964.9,53,28,18,13,1,0,0,0,,0,4,4.9,TRUE,76.7,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-02-01,16371.27,11394.44,12779.04,51,30,15,8,5,0,1,0,,1,0,4.2,FALSE,73.5,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00015,2025-03-01,16489.47,24877.74,26552.16,55,25,10,5,6,0,1,1,7.4,2,1,5,TRUE,69.1,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-04-01,18868.67,18373.1,15990.77,47,29,15,12,3,1,0,1,13.2,1,0,4.1,FALSE,70.5,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00015,2025-05-01,16750.96,19219.08,23845.89,52,31,8,4,1,1,1,1,4.9,0,1,4.2,TRUE,68.1,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-06-01,15984.6,19077.98,17448.83,43,22,15,14,2,0,1,1,1.9,0,3,4.6,TRUE,64.8,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-07-01,13522.77,16567.01,16532.94,45,27,12,1,1,0,0,0,,0,1,4.5,TRUE,65.5,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-08-01,10783.48,14335.46,17047.46,33,15,8,6,0,0,1,1,1.7,0,7,4.1,TRUE,48.7,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-09-01,2225.71,20308.22,23308.13,48,24,10,5,2,0,0,0,,0,8,4.4,TRUE,64.2,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00015,2025-10-01,-632.81,15597.12,11095.59,40,25,13,5,1,2,2,0,,2,5,4.3,FALSE,62.4,Churned,10/15/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00015,2025-11-01,-343.2,11430.09,15857.47,40,14,8,5,1,3,1,3,6.5,1,10,3.7,FALSE,52.7,Churned,10/15/2025,Post-churn activity,Valid,TRUE,High Value,Churned,0
C00015,2025-12-01,2842.89,17070.21,21664.81,35,18,6,2,1,1,0,0,,0,9,4.1,FALSE,49.5,Churned,10/15/2025,Post-churn activity,Valid,TRUE,High Value,Churned,0
C00016,2025-01-01,50800.87,11649.35,14412.74,35,17,14,16,0,0,0,0,,0,0,5,TRUE,52,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-02-01,43470.03,15895.55,16069.58,44,24,9,4,2,0,0,0,,0,8,4.7,TRUE,56.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-03-01,49784.82,11636.42,9696.81,33,23,16,9,0,1,0,0,,0,5,4.8,FALSE,55.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00016,2025-04-01,52723.07,12586.38,17514.53,31,25,14,19,0,1,0,0,,0,8,5,TRUE,53.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-05-01,46944.84,15677.25,20143.45,34,24,17,21,0,0,1,0,,2,2,5,TRUE,57.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-06-01,46713.97,9605.04,13050.54,47,23,12,14,2,0,0,1,6.2,0,1,4.8,FALSE,60.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00016,2025-07-01,58856.78,14494.24,13290.79,36,19,18,10,1,0,0,0,,0,0,4.5,TRUE,57.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-08-01,41568.46,16918.96,14529.33,37,20,16,23,0,0,1,0,,0,2,4.6,TRUE,56.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-09-01,54070.3,11744.33,14236.72,38,25,12,16,2,1,0,1,1.5,3,2,5,TRUE,55.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-10-01,46099.11,13220.04,12857.31,33,25,14,13,2,1,0,0,,0,4,4.7,FALSE,54.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00016,2025-11-01,45353.84,16137.21,16963.73,20,8,11,14,0,1,0,0,,0,16,4.1,TRUE,35.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00016,2025-12-01,45783.64,13491.96,11231.86,40,27,19,15,1,0,0,0,,0,0,5,TRUE,64.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00017,2025-01-01,-659.18,11280.23,10924.01,34,3,7,0,0,0,0,0,,0,5,4.1,TRUE,38.4,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00017,2025-02-01,-2522.57,9455.83,10783.3,36,1,7,4,1,1,0,0,,0,7,4,TRUE,38.8,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00017,2025-03-01,-51.68,6666.03,9985.14,30,1,11,20,1,1,0,0,,1,0,4.1,FALSE,38.7,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00017,2025-04-01,-598.12,7859.79,7756.61,29,0,10,15,1,0,0,0,,1,10,3.2,FALSE,36.7,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00017,2025-05-01,-43.51,7086.6,11442.74,31,0,10,10,3,1,0,0,,1,3,3.6,FALSE,38,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00017,2025-06-01,-887.3,12780.52,17390.72,30,0,0,0,0,1,0,0,,1,6,3,TRUE,28,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00017,2025-07-01,1497.52,13257.82,15479.54,38,0,4,0,1,0,2,2,10.3,1,13,4,TRUE,36.8,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00017,2025-08-01,736.37,10315.36,10515.87,24,6,10,19,2,1,2,1,6.2,2,12,3.3,FALSE,36.3,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00017,2025-09-01,-4780.22,11721.26,16605.78,28,0,7,14,1,1,0,0,,0,12,4,TRUE,33.3,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00017,2025-10-01,-11059.47,9682.37,11923.38,11,0,1,1,2,0,1,0,,0,18,2.9,FALSE,16.9,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00017,2025-11-01,-9502.23,14501.47,13353.37,33,0,7,15,0,0,0,2,0.4,0,8,3.1,TRUE,36.4,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00017,2025-12-01,-5000.33,9623.56,9502.51,24,0,5,4,1,0,2,1,0.4,1,3,3.2,FALSE,28.9,Churned,12/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00018,2025-01-01,42377.24,16751.43,15146.24,43,25,21,27,2,0,0,0,,1,4,2.6,TRUE,71.8,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-02-01,37127.35,14019.21,17751.39,46,25,21,24,3,1,1,0,,1,6,3.5,TRUE,73.7,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-03-01,38536.96,15649.68,16311.52,45,24,18,23,3,0,0,1,15.8,2,3,2.5,TRUE,69.8,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-04-01,40006.61,13801.95,16279.39,42,26,17,28,5,1,0,0,,1,0,3.1,TRUE,67.9,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-05-01,40549.95,8666.68,11967.23,48,24,17,26,0,2,1,0,,1,4,2.8,FALSE,70.7,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00018,2025-06-01,39099.93,11342.2,14464.83,36,21,23,16,0,0,0,0,,4,6,2.3,FALSE,67.4,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00018,2025-07-01,37345.7,11116.64,14876.33,32,14,16,22,2,0,1,2,11.7,1,4,3.1,TRUE,55.1,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-08-01,39382.82,8871.09,11137.11,40,19,20,27,0,2,3,2,10.9,3,0,1.9,FALSE,66.2,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00018,2025-09-01,29337.81,12561.82,16942.76,46,21,22,35,2,0,3,1,11.5,1,3,2,TRUE,72.8,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-10-01,31911.72,15911.42,20797.81,25,10,20,28,4,3,0,2,11.9,2,2,3.4,TRUE,52.6,Churned,10/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00018,2025-11-01,31551.99,9949.99,12887.14,42,18,19,18,1,1,1,0,,2,4,2.9,TRUE,66.1,Churned,10/18/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00018,2025-12-01,35157.04,14390.98,13751.7,36,16,17,18,3,1,0,2,5.7,3,4,2.6,TRUE,59.5,Churned,10/18/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00019,2025-01-01,36588.46,11490.73,14429.1,30,21,0,2,2,1,0,0,,1,11,3.3,TRUE,42.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-02-01,39928.19,9923.38,12079.66,32,13,12,19,1,0,0,0,,0,6,4.1,TRUE,50.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-03-01,41242.53,16873.92,17713.7,17,7,11,20,3,1,0,0,,0,17,4.5,TRUE,37.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-04-01,39649.06,11040.4,9852.1,20,9,2,2,0,0,0,0,,0,16,4.4,TRUE,32.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-05-01,36872.32,11049.94,12233.11,21,11,10,16,1,0,0,0,,0,8,3.6,FALSE,41.2,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00019,2025-06-01,36514.26,16303.6,13357.53,21,11,4,0,0,0,0,0,,0,20,4.2,TRUE,35.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-07-01,43674.44,16326.35,21222.21,27,20,8,8,0,0,0,0,,0,19,4,TRUE,47.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-08-01,35245.28,15881.97,16472.91,31,14,0,0,0,0,0,0,,0,15,3.4,TRUE,39.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-09-01,39380.31,11127.07,12054.18,20,15,0,0,1,0,0,0,,1,15,4,TRUE,33,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-10-01,38334.84,13508.66,9621.92,14,11,5,1,3,0,0,0,,0,20,3.5,TRUE,32.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-11-01,30229.31,12598.55,15694.4,11,5,6,1,1,1,0,0,,1,13,4.4,TRUE,28.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00019,2025-12-01,36614,17264.29,21185.79,6,0,6,11,0,0,0,0,,0,26,3.6,TRUE,22.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00020,2025-01-01,15728.87,21285.85,24801.89,58,34,16,16,3,0,0,0,,1,0,5,TRUE,76.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-02-01,17606.87,18483.17,20942.23,53,25,14,23,1,2,0,0,,1,5,5,TRUE,67.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-03-01,16406.84,14037.51,18269.36,57,29,15,15,0,0,0,0,,0,0,5,TRUE,72.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-04-01,17638.64,15475.33,14714.38,44,17,25,30,0,1,0,0,,0,0,5,TRUE,68,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-05-01,15209.23,15113.53,21708.17,51,19,15,14,1,2,0,0,,0,5,5,TRUE,64,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-06-01,15537.47,22703.53,32257.51,61,36,19,14,1,0,0,0,,2,6,4.4,TRUE,80.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-07-01,16739.67,21793.88,22870.59,52,27,19,23,1,1,0,0,,1,0,4.8,TRUE,72,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-08-01,12841.21,13914.15,15163.85,52,24,16,14,0,2,0,0,,0,4,5,TRUE,67.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-09-01,16056.96,19186.1,16663.68,36,12,9,12,2,0,0,0,,0,3,5,TRUE,45.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-10-01,16258.26,13591.81,13168.23,43,21,14,26,1,0,0,0,,0,4,5,FALSE,58.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00020,2025-11-01,16832.33,16795.55,20448.95,50,29,13,17,0,1,1,1,4.7,1,0,3.7,TRUE,66.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00020,2025-12-01,16312.81,21101.01,27701.03,28,12,21,28,0,1,0,0,,1,10,5,TRUE,51.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00021,2025-01-01,-5412.83,1915.12,5596.54,37,0,12,17,1,1,0,0,,0,4,4.1,FALSE,39.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-02-01,-5285.52,1335.32,5071.11,40,3,13,6,1,4,0,0,,0,0,3.7,FALSE,43.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-03-01,-4339.31,1649.36,4371.36,31,0,16,14,1,1,1,1,4.5,1,0,4.1,FALSE,39.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-04-01,-4242.69,1897.85,2907.02,33,2,17,12,2,0,0,0,,2,2,4.5,FALSE,42.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-05-01,-4659.26,1896.71,4632.19,36,2,14,8,0,1,0,0,,0,3,4.4,FALSE,41.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-06-01,-4739.42,1620.01,3289,29,3,14,13,2,2,1,1,4.1,0,2,4.1,FALSE,37.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-07-01,-5181.17,1977.24,5747.89,34,5,9,6,1,1,0,0,,0,4,4.5,FALSE,36.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-08-01,-4858.88,1489.16,5482.52,42,8,10,9,0,0,0,0,,0,2,4.2,FALSE,44.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-09-01,-5230.22,1691.73,2712.73,38,7,10,13,0,0,0,0,,0,2,4,FALSE,41.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-10-01,-5713.53,1583.2,5693.06,37,0,19,20,0,2,0,0,,0,1,4.8,FALSE,45.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-11-01,-5092.82,1744.95,3926.17,28,5,14,6,1,0,0,0,,1,3,5,FALSE,37.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00021,2025-12-01,-5390.24,1480.55,2855.08,35,8,17,11,1,0,0,0,,0,0,4,FALSE,46.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00022,2025-01-01,20540.12,11584.66,14232.26,48,0,29,38,0,0,0,0,,1,1,4.8,FALSE,71,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00022,2025-02-01,20595.27,13714.69,12728.83,46,0,27,30,1,1,0,0,,1,0,4.3,TRUE,67.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00022,2025-03-01,22859.1,12300.05,14075.62,66,8,23,23,0,0,0,0,,0,0,4,FALSE,76.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00022,2025-04-01,21624.38,12695.26,16707.03,49,4,25,42,2,0,0,0,,0,4,4.4,TRUE,69.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00022,2025-05-01,22868.71,12821.32,16048,46,1,22,23,2,1,0,0,,1,2,4.7,TRUE,63.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00022,2025-06-01,21016.98,14014.79,13604.41,50,0,24,31,0,1,0,0,,2,3,3.8,TRUE,67.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00022,2025-07-01,21898.91,15760.68,14228.73,64,5,19,23,0,0,0,0,,2,1,4.2,FALSE,71.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00022,2025-08-01,19948.42,10155.58,11436.73,39,4,23,35,1,0,0,0,,0,5,4.5,FALSE,61.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00022,2025-09-01,19656.39,9344.62,9248.23,65,0,19,25,1,1,1,0,,0,5,4.7,FALSE,69.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00022,2025-10-01,18185.78,12656.81,15818.74,50,11,26,27,2,1,0,0,,0,0,4.1,TRUE,74.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00022,2025-11-01,17678.17,19193.31,24706.49,54,5,26,30,0,0,0,1,0.8,1,7,4.7,TRUE,74.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00022,2025-12-01,20328.44,14254.66,16099.42,58,0,22,33,1,1,1,1,4.9,0,0,3.5,FALSE,70.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00023,2025-01-01,43040.6,14687.86,17228.9,30,14,11,14,0,0,0,0,,2,1,3.8,TRUE,49.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-02-01,37977.64,13595.97,14101.14,46,22,14,23,0,0,0,0,,0,9,3.6,TRUE,65.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-03-01,38900.48,14049.95,18848.37,48,31,13,10,2,0,0,0,,1,2,3.4,TRUE,70.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-04-01,39575.81,14538.22,13607.27,34,15,20,26,0,0,0,0,,0,0,4.6,TRUE,60.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-05-01,35488.15,14448.39,13228.2,40,21,13,15,0,0,0,0,,1,9,3.9,TRUE,60.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-06-01,38032.25,17589.27,15023.88,52,27,15,18,1,0,0,0,,0,7,3.5,TRUE,72.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-07-01,34544.87,17034.04,19375.78,34,19,11,3,2,0,0,0,,1,10,3.5,FALSE,54,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00023,2025-08-01,36394.51,14089.04,17688.61,34,22,16,28,0,1,0,0,,1,7,3.5,FALSE,60,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00023,2025-09-01,32638.97,22002.39,17126.68,37,20,18,14,0,2,0,0,,2,8,3.3,TRUE,62.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-10-01,35571.72,14661.41,13502.03,41,27,16,17,0,2,0,0,,2,6,3.8,TRUE,66.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-11-01,36399.93,17780.77,20670.83,44,22,18,21,0,0,0,0,,2,6,4.1,TRUE,68.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00023,2025-12-01,33959.37,11690.7,9871.05,36,21,13,20,2,2,0,0,,0,2,3.5,FALSE,58,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00024,2025-01-01,18421.43,12886.05,13124,45,0,6,4,4,2,0,0,,0,8,2,TRUE,47.6,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-02-01,18933.82,8957.04,10447.61,36,0,9,5,3,3,1,0,,0,2,2,TRUE,44.7,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-03-01,16927.68,9683.48,11629.91,32,9,14,13,2,2,1,1,7.9,0,0,2,TRUE,50.9,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-04-01,16959.27,8034.04,9131.47,37,11,9,5,6,2,0,0,,0,3,1.8,TRUE,50.4,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-05-01,17212.44,8935.38,13303.15,37,1,11,4,4,4,1,1,8.9,0,5,2.3,FALSE,47.7,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00024,2025-06-01,16134.93,11658.73,11399.47,35,0,14,15,4,3,1,0,,0,1,2.1,TRUE,48.7,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-07-01,17638.53,8032.65,8096.66,44,0,13,5,4,3,1,2,8.5,1,5,2,TRUE,53.5,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-08-01,15866.27,12288.17,10566.47,34,0,7,8,2,0,2,3,14.4,1,3,2.4,TRUE,41.6,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-09-01,14370.89,11503.61,12495.23,23,0,7,6,4,1,1,1,11.9,0,14,1.7,TRUE,34.6,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-10-01,15176.47,8462.4,7228.97,24,2,9,10,2,1,1,0,,0,6,2.4,TRUE,38,Churned,10/10/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00024,2025-11-01,14629.27,9287.84,8868.3,31,5,16,12,4,0,2,2,5.6,4,0,1.1,FALSE,50.4,Churned,10/10/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,0
C00024,2025-12-01,14473.14,12293.37,11317.44,25,4,8,1,6,3,0,0,,0,11,1.7,TRUE,38.6,Churned,10/10/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00025,2025-01-01,43509.19,8208.9,9887.09,68,46,14,22,1,3,0,0,,1,0,4.1,TRUE,80.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00025,2025-02-01,44931.15,11297.42,18300.65,56,30,11,17,0,0,0,0,,1,11,3.3,TRUE,72.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00025,2025-03-01,39734.32,9807.94,10181.6,48,22,11,10,0,1,0,0,,0,7,3.5,TRUE,64.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00025,2025-04-01,40817.85,11946.89,19947.43,53,28,11,1,0,0,0,0,,0,9,4.7,TRUE,70.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00025,2025-05-01,34167.79,9460.08,11407.69,53,37,19,25,0,0,0,0,,0,2,3.7,TRUE,80.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
